Gene	SRR2072599	SRR2072600	SRR2072601	SRR2072602	SRR2072603	SRR2072604	SRR2072605	SRR2072606	SRR2072608	SRR2072609
ENSG00000204424	0.0	0.0	0.0	0.0	0.0	0.0	0.9982834	0.0	0.0	0.0
ENSG00000204427	1241.6952	980.60834	813.67584	1122.5474	1030.873	842.3985	712.91595	1123.861	964.874	778.7971
ENSG00000204428	14.864013	10.098772	11.042688	14.714231	20.750559	16.105755	25.653547	20.026125	19.72215	27.71116
ENSG00000204435	882.2597	1093.5035	1390.5231	1201.5309	890.9084	995.6724	1437.99	1179.2404	1152.5095	1294.6796
ENSG00000204438	205.4599	100.366646	230.94693	131.31474	215.80266	99.890755	202.8706	170.37172	111.67509	161.2868
ENSG00000204439	309.02762	174.49925	436.54733	267.76782	381.58826	182.21559	426.8684	321.497	196.84436	391.32776
ENSG00000204442	4.721098	0.0	0.9942161	0.9716576	2.0418983	0.99296016	1.9869741	2.9327877	0.0	1.9941871
ENSG00000204444	85.9792	82.38086	118.32478	94.92469	59.736553	74.7582	98.354965	73.500854	69.47856	79.097824
ENSG00000204446	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000204449	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000204450	6.7471104	0.0	0.0	0.0	9.730167	0.0	0.028390871	0.0	0.0	0.0
ENSG00000204460	0.0	0.0	0.0	0.0	0.0	0.9992664	0.0	0.0	0.994873	0.0
ENSG00000204463	2700.8567	2158.1047	3706.1436	2332.9915	2562.328	2356.322	3158.5972	2313.5364	2603.0278	3440.868
ENSG00000204464	0.0	0.0	0.0	0.0	0.0	0.41055262	0.0	3.5406508	0.40989855	0.0
ENSG00000204469	4931.102	4678.891	3515.2969	4626.6216	4430.14	4976.528	3387.5654	4663.9316	4063.56	3202.5164
ENSG00000204472	234.59444	2959.6184	10721.731	4274.9976	232.41295	2201.805	10658.421	4733.1494	2737.5288	11591.744
ENSG00000204475	0.9062539	37.34064	8.826927	2.052801	1.6588271	67.32862	21.133057	1.6651733	108.01039	10.607389
ENSG00000204478	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000204479	0.0	0.0	0.0	0.0	0.0	0.9865397	0.0	0.0	0.0	0.99827594
ENSG00000204480	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000204481	0.0	0.0	0.0	0.0	0.97736216	0.0	0.0	0.0	0.0	0.0
ENSG00000204482	578.72437	3369.1152	15003.898	3510.5452	546.469	1971.4011	14175.687	3349.474	2831.048	13084.202
ENSG00000204498	68.46885	115.302025	139.1183	171.8766	72.63281	81.56125	82.0397	179.00478	140.91039	125.43423
ENSG00000204501	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000204505	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000204510	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000204511	3.9002035	1.9889121	0.0	2.0074098	1.9797075	1.9985061	0.0	0.0	1.9791018	0.9947146
ENSG00000204514	168.70973	204.7316	84.35632	106.10428	237.4476	306.40588	88.52892	96.19997	289.29382	89.92704
ENSG00000204516	163.84776	289.89996	353.448	451.55692	194.74716	290.95285	461.3879	544.0109	292.4793	337.57953
ENSG00000204518	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000204519	271.1891	398.90692	94.01717	202.8157	249.14386	413.7287	164.0558	166.47768	276.114	114.22533
ENSG00000204520	79.13371	147.01427	197.40176	154.53154	112.621445	127.29604	182.81644	207.79126	131.26392	158.83398
ENSG00000204524	161.80907	130.85504	147.50081	91.906044	143.75914	151.8975	143.87987	97.54064	103.11787	146.60939
ENSG00000204525	28382.107	23879.752	32520.908	31169.812	29351.842	19171.77	35806.203	33771.586	25172.236	37242.73
ENSG00000204528	0.0	1.000051	0.0	0.0	1.9556317	0.99901676	0.0	0.0	0.0	0.0
ENSG00000204531	82.36139	33.456577	21.784267	61.288586	91.217834	63.748417	45.021103	56.68033	36.98037	20.1055
ENSG00000204532	0.0	0.0	0.0	0.0	0.0	0.0	0.673838	0.0	0.0	0.5782931
ENSG00000204536	111.15007	91.455185	85.35183	86.50507	252.61873	252.8571	166.92393	195.93727	122.288826	105.12675
ENSG00000204538	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000204539	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000204540	0.9940478	1.0224636	0.0	0.99542	0.9744072	0.0	0.99387217	1.9745241	0.0	1.01798
ENSG00000204542	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000204544	2.9051569	1.0025028	0.0	0.0	0.9968097	0.0	0.0	0.0	0.9948195	0.0
ENSG00000204548	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000204560	475.6201	361.49765	440.35184	400.61618	534.7076	341.14838	355.0642	593.2174	380.05566	372.44012
ENSG00000204564	126.30174	205.86993	310.6478	197.68608	201.74913	226.81088	359.24133	298.12057	148.85123	273.9676
ENSG00000204568	91.93384	143.3735	336.64072	156.20178	79.00378	163.82086	313.50305	162.39442	215.31093	384.87946
ENSG00000204569	421.86612	69.84341	109.404724	206.76668	298.22064	179.27127	120.41255	202.11665	146.5378	117.53019
ENSG00000204571	1.9101009	0.99946046	0.0	0.0	0.9838261	1.0012399	0.0	0.0	0.0	0.0
ENSG00000204572	0.0	1.9852864	0.0	0.0	0.0	0.9970289	0.0	0.0	0.9987182	0.0
ENSG00000204574	919.2973	1515.8816	550.25696	715.465	859.3559	1187.6194	847.60425	885.3761	835.4653	674.5571
ENSG00000204576	93.1476	117.22715	111.04889	139.93979	83.525185	132.1913	79.13722	118.037544	92.82953	69.943436
ENSG00000204577	153.88986	599.5472	1512.5026	2040.718	174.1764	402.00092	1840.2284	2714.3838	1209.4303	2171.2432
ENSG00000204580	68.39079	150.4152	0.21916081	45.264854	122.226845	72.39002	24.593302	11.594786	42.746178	2.704491
ENSG00000204581	0.962489	0.0	0.0	0.0	0.0	0.0	0.99827886	0.0	0.0	0.9869215
ENSG00000204583	155.4624	1.0224984	0.0	0.0	45.520447	0.0	0.0	1.0400189	0.0	0.0
ENSG00000204584	12.445666	5.6774487	3.2176409	8.706691	20.42681	6.46919	15.859663	6.1753316	6.2839856	17.12267
ENSG00000204588	1.0395721	0.0	0.0	0.0	1.000082	0.0	0.0	0.0	0.0	0.0
ENSG00000204590	848.93945	576.8148	610.8551	572.1961	537.9951	583.7431	495.44348	539.592	497.74237	452.94662
ENSG00000204592	39295.438	23550.178	55932.76	32449.533	34733.57	19805.906	46102.19	31420.434	26061.203	50256.79
ENSG00000204595	0.0	5.9633293	6.855748	12.744266	6.885675	15.941289	19.802803	22.584412	4.9867387	8.914655
ENSG00000204599	328.54016	358.07083	493.46304	246.6069	291.18393	378.0828	368.2531	312.8723	278.055	339.03238
ENSG00000204603	0.7412523	0.0	0.0	0.0	0.75721294	0.76837796	0.0	0.7630289	1.5374689	0.0
ENSG00000204604	239.18654	264.3396	197.17473	167.21587	272.40222	272.1211	243.70636	191.5431	116.27184	100.96842
ENSG00000204610	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000204611	25.572044	8.6223755	4.0531125	10.849624	20.609499	20.163593	18.115313	8.641555	11.38347	12.410718
ENSG00000204612	0.0	0.0	0.0	0.0	0.0	1.0328315	0.0	0.0	0.0	0.0
ENSG00000204613	0.9624846	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000204614	0.0	0.0	0.0	0.9757839	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000204616	0.0	1.2815781	0.16842675	0.0	2.9769304	3.5506942	0.0	0.0	0.0	0.0
ENSG00000204618	30.309391	21.84858	18.02195	47.16241	21.06338	12.418247	18.22799	35.749046	22.972254	7.555518
ENSG00000204619	404.64636	270.60196	494.20825	355.63245	285.9728	208.60262	363.0747	343.54047	343.0015	491.35748
ENSG00000204620	35.055622	27.495493	20.20073	29.18989	23.79502	18.564108	17.476038	23.497782	15.96496	7.1833553
ENSG00000204624	0.0	0.0	0.0	0.0	0.0	2.9845288	0.0	0.9997047	0.0	0.0
ENSG00000204625	4.6701703	1.2345545	0.0	0.0	97.56251	0.8643518	0.0	1.2771376	0.0	3.1692696
ENSG00000204628	7353.3984	21857.2	13782.927	13573.444	8612.08	17308.12	12969.251	13280.577	21453.557	12435.367
ENSG00000204632	112.66917	74.03276	54.251842	54.159138	58.683582	37.217144	43.782078	48.887115	64.30522	49.566284
ENSG00000204634	786.5741	666.7538	3098.3438	1100.4498	1193.1409	783.047	4885.335	1344.7075	461.59943	3514.7605
ENSG00000204640	0.0	0.0	0.0	0.0	0.0	0.9978652	0.0	0.0	0.0	0.0
ENSG00000204642	2265.0432	1666.6781	3225.3108	3162.1494	1334.7507	1232.6711	2432.4517	2992.7761	2393.1172	3969.3337
ENSG00000204644	0.0	0.0	0.0	2.724948	38.649914	57.179115	32.530464	50.99087	0.0	0.0
ENSG00000204653	7.2132244	9.549278	5.367092	13.414993	36.69745	19.998909	11.57809	12.916426	10.761364	1.9744909
ENSG00000204655	2.163256	0.0	0.0	1.8091747	0.37827265	2.0922554	0.0	0.0	1.8471683	1.8298254
ENSG00000204657	11.260315	11.05753	5.7761235	5.7241282	12.465655	6.7981944	4.7778325	6.6908092	5.8194485	4.0309744
ENSG00000204659	2.098447	0.0	0.97115034	0.9677709	2.1194932	0.98585576	1.0381653	0.0	0.0	0.0
ENSG00000204661	8.535998	2.3387775	0.0	2.1261268	5.921685	8.918653	9.722313	0.0	4.332635	2.819538
ENSG00000204666	0.0	0.9872704	0.9860883	0.0	1.9651761	0.0	0.0	2.9672272	0.9946159	0.9921007
ENSG00000204669	0.0	1.0110034	0.0	0.0	0.9698476	0.99636966	0.0	0.0	0.0	0.0
ENSG00000204671	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000204673	357.43558	313.8032	372.55267	638.06335	404.78305	358.25064	425.25143	631.0933	334.2095	375.90015
ENSG00000204677	7.7676864	1.7181815	7.4965515	1.8350242	14.877035	11.878381	10.7037735	8.132041	3.2176945	0.87654346
ENSG00000204681	344.42377	1798.5361	2871.4365	1431.1495	718.32794	1673.0907	2202.6091	1402.6146	2112.2988	2488.4578
ENSG00000204682	1.9391512	3.0033026	1.9727412	1.9638653	5.03022	5.0414944	1.0173994	2.0024488	0.0	2.0219078
ENSG00000204683	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000204684	0.0	0.0	0.0	0.0	0.9796942	0.0	0.9904407	0.98785144	1.0124782	0.0
ENSG00000204685	37.08002	59.898014	52.987324	64.10472	36.35861	82.462776	44.497486	93.220314	90.665306	59.21493
ENSG00000204687	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000204688	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000204694	4.1242914	3.346751	1.150652	0.0	6.8719897	4.4915037	0.9925016	0.0	0.0	0.0
ENSG00000204695	110.21935	40.067146	33.558945	36.791733	117.12191	78.13376	37.48648	39.226925	35.212185	35.824345
ENSG00000204700	1.8690851	0.0	0.0	2.0252302	2.9128456	1.9806257	0.9788726	1.9468954	2.0191786	0.99070114
ENSG00000204701	1.8761946	0.0	0.9971036	2.9196997	0.96968836	3.9725566	0.0	4.881868	0.0	0.9933125
ENSG00000204702	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000204703	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000204704	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000204706	3.8102942	0.0	0.4465367	3.3378386	8.376499	2.7472467	0.6657847	4.376146	0.0	3.0891325
ENSG00000204709	0.0	0.0	0.0	0.0	0.0	0.0	0.99828196	0.0	0.0	0.0
ENSG00000204710	0.0	0.0	0.9861272	0.0	0.0	0.0	1.0076642	0.0	0.0	0.0
ENSG00000204711	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000204713	455.3129	346.34863	743.7882	355.8033	394.91006	433.0796	719.4627	522.9173	381.9858	656.0198
ENSG00000204740	10.561013	0.0	0.0	0.0	15.735778	0.0	0.0	0.0	0.0	0.0
ENSG00000204754	3.929535	0.0	0.0	2.0797067	6.11314	7.4365344	0.98030543	2.9591637	4.351426	2.042516
ENSG00000204758	17.248453	6.969428	8.455698	11.626382	13.199124	8.963762	9.032028	7.4823585	5.855346	16.056509
ENSG00000204764	19.150484	16.685034	26.955135	15.46449	33.35711	24.803469	63.275307	21.18278	16.040485	25.377357
ENSG00000204767	17.326002	2.7651463	12.777017	5.975527	2.684896	12.089609	11.913777	5.9437985	12.464896	36.21054
ENSG00000204779	0.0	0.9895075	0.0	1.9708076	0.0	1.9947264	0.0	0.0	0.0	0.0
ENSG00000204792	9.616091	0.0	0.6348459	23.4878	11.7736435	30.791653	16.383738	37.694206	16.510874	26.686596
ENSG00000204802	8.454934	5.577367	15.309941	75.38785	6.7819147	15.930226	36.89982	30.557936	16.310091	11.093141
ENSG00000204814	2.1556191	2.0067313	0.0	0.0	0.8532657	0.0	0.0	0.0	3.0438333	1.1291755
ENSG00000204815	55.130688	9.194059	2.3961527	15.4489765	26.022522	40.937958	7.462688	9.076381	10.808056	1.4884672
ENSG00000204822	77.85706	134.15668	198.01283	175.24422	188.80103	263.3461	319.2502	288.04276	342.86005	293.30777
ENSG00000204832	7.3686347	0.7514067	0.0	0.726237	32.342392	0.7376894	0.7901739	0.0	0.0	0.73237425
ENSG00000204839	81.15792	163.83461	241.46927	269.13327	254.48155	266.38126	408.11737	429.52368	385.35852	446.04086
ENSG00000204842	213.68188	267.3965	312.5771	249.81523	263.09525	301.68988	357.14258	234.76706	229.2365	285.38382
ENSG00000204843	1219.5673	1481.4082	2123.982	1248.3376	1438.4116	1111.6268	1642.4713	1476.8375	1292.1937	1212.2711
ENSG00000204849	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000204850	0.52951115	3.4993243	1.9662379	2.04128	0.0	0.99448955	0.0	0.0	0.0	0.0
ENSG00000204851	1.4440162	1.4287158	0.0	2.918482	0.0	0.0	0.0	1.0066509	4.9531717	0.0
ENSG00000204852	95.52428	137.08574	163.78325	55.57559	147.31615	118.82913	77.772705	31.755714	72.06668	39.112442
ENSG00000204856	22.75601	53.4815	52.191803	41.146034	21.13793	69.87305	71.14052	48.425316	66.91518	61.522766
ENSG00000204859	569.3086	417.24	383.905	415.16656	585.219	366.32297	416.1237	317.23523	324.96066	314.9998
ENSG00000204860	3.6887488	2.3035526	1.3782387	0.74645907	3.3377566	0.7678648	3.5031664	0.0	2.9623988	0.0
ENSG00000204866	8.73334	1.4100212	0.0	5.0545616	15.209045	5.379392	2.801917	9.068497	5.4189715	0.0
ENSG00000204869	51.351	11.122921	25.334614	12.528121	20.349142	30.892319	19.635838	4.709907	9.67303	8.137365
ENSG00000204873	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000204876	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000204880	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000204882	0.0	0.0	34.530804	0.9790061	1.9776521	0.0	75.89556	0.99376094	0.0	55.467087
ENSG00000204887	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000204889	1.9148419	0.0	0.0	0.9809703	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000204897	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000204899	113.81349	290.29868	396.7133	141.48688	108.85035	277.14233	425.00464	148.24062	301.4833	307.00043
ENSG00000204904	1.7039733	1.2089326	1.1982094	0.8497487	0.87094027	1.2136588	0.9184193	0.0	2.4234438	0.0
ENSG00000204909	53.424767	7.768356	2.072631	10.013899	42.02438	13.675042	7.7291546	11.284832	9.053961	8.561819
ENSG00000204913	0.0	0.0	0.0	0.0	3.939665	0.0	0.0	0.0	0.0	0.0
ENSG00000204918	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000204920	75.596886	73.88516	26.929996	35.504547	56.619186	55.376595	38.247982	39.56449	63.66966	28.25617
ENSG00000204922	54.21377	102.31566	54.68987	44.598263	65.5743	63.998466	57.987286	47.93156	92.3951	64.96187
ENSG00000204923	51.489605	15.353453	24.537975	19.645636	65.887	23.147282	20.49572	26.300709	25.89796	35.12352
ENSG00000204928	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000204929	2.8706353	0.0	1.9791166	0.98612285	1.9865962	0.9924116	0.0	2.9480665	0.0	1.0326098
ENSG00000204930	117.21405	41.66644	5.1235433	24.39427	121.59571	35.704597	12.775198	7.667857	18.838064	10.441641
ENSG00000204934	0.7913126	49.30401	1.2685394	5.5608935	45.87719	27.314325	0.5677204	3.0122023	11.35529	0.94110924
ENSG00000204936	4.784529	0.0	0.0	0.0	10.93996	0.0	0.0	1.2269717	0.0	0.0
ENSG00000204941	4.061851	2.59786	1.7163379	0.29797116	0.0	2.9229414	1.1101732	0.0	2.8303308	1.251748
ENSG00000204946	501.24957	564.78033	551.7383	306.42764	591.50275	682.92487	629.47906	379.53375	662.484	426.72513
ENSG00000204947	13.073373	3.142191	16.963913	8.614733	13.790495	8.039477	2.1563172	1.8886877	7.4796906	7.3755746
ENSG00000204949	1.7297735	1.4196277	2.8285873	1.4204605	2.9385383	0.89085335	0.894803	0.889439	1.4014499	0.8969841
ENSG00000204950	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000204952	0.9624893	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000204954	20.041422	16.464605	28.072914	5.151851	37.14566	20.55607	18.335024	15.740902	12.181328	22.027515
ENSG00000204956	17.935541	0.0	1.0209622	1.013888	16.19125	1.0231861	1.655315	2.5482218	1.0365	0.0
ENSG00000204960	3.9531944	0.0	0.9897082	1.0329248	1.0006734	2.994413	1.0144559	1.0476842	2.0108447	2.0133126
ENSG00000204961	9.378181	5.0681896	3.0842903	0.0	7.930781	10.1055565	7.1389737	2.9889095	5.020431	4.9665937
ENSG00000204962	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000204963	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000204965	0.0	0.9999947	1.9853966	0.9820003	2.9734855	1.9777278	2.0675018	0.99449	0.0	0.0
ENSG00000204967	62.75544	33.42555	41.022526	22.719263	78.39366	56.09937	36.65391	30.993502	25.66294	21.56354
ENSG00000204969	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000204970	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000204971	0.4906536	1.7379694	0.9851657	0.9757852	1.1515665	0.0	0.0	1.6573161	0.0	1.9738438
ENSG00000204977	714.12	680.6421	923.03046	674.24976	858.8796	870.12823	932.4013	750.80853	544.76514	587.079
ENSG00000204978	0.0	0.0	0.0	0.9861407	0.0	0.9871231	0.0	0.9868075	1.9628441	1.9978657
ENSG00000204979	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000204983	0.0	0.0	0.0	0.0	0.0	1.441196	0.0	0.0	0.0	0.0
ENSG00000204990	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000204991	39.76996	9.11069	23.168907	12.197471	31.812414	18.816849	21.023567	23.756886	15.163897	27.78654
ENSG00000205002	55.108524	5.785846	1.2338177	0.0	53.14643	5.765857	0.0	1.1500548	5.559244	1.7647718
ENSG00000205015	0.9624854	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000205018	14.470987	21.445314	24.675592	7.8620944	35.94213	34.987587	22.448069	4.964828	18.061665	21.473577
ENSG00000205022	43.497574	14.549184	12.676241	6.923241	62.268143	12.192496	12.551801	4.1137457	10.2718315	14.945316
ENSG00000205029	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000205030	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000205037	127.971794	81.64262	3.9463737	7.459908	158.6434	117.162	11.065917	12.47664	351.33182	19.359074
ENSG00000205038	0.0	10.528236	0.3793866	0.0	0.3701657	68.70095	0.0	0.0	10.552552	0.0
ENSG00000205041	15.342738	7.9211783	3.9672732	3.9601083	14.671291	12.897222	3.0171802	1.9811046	5.9600325	0.9904176
ENSG00000205045	31.971506	20.15414	11.337771	18.412237	13.047053	25.24083	28.423374	15.282293	14.26806	14.664218
ENSG00000205054	5.4811826	0.0	0.0	0.97817236	0.98314464	2.976156	0.0	1.1226068	1.0205591	3.413359
ENSG00000205056	22.0519	92.27703	3.033038	4.842081	23.41357	163.65202	5.9161077	5.010857	172.05238	1.0848558
ENSG00000205057	8.547673	5.0367455	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000205060	206.21194	192.41183	96.19764	242.7724	179.88287	230.90846	170.46165	90.07188	219.0738	123.49781
ENSG00000205076	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000205078	33.833538	41.41337	37.7685	19.976442	134.02184	10.636068	34.17542	10.174449	20.838446	32.586666
ENSG00000205084	33.255817	84.96348	8.451027	18.881062	47.287296	73.77707	6.402405	15.709125	140.34901	7.5144415
ENSG00000205085	46.563927	38.413845	16.031967	17.0476	87.62444	65.73802	12.180152	27.183193	55.975002	18.562096
ENSG00000205086	21.537876	41.259182	6.2235913	3.8918693	24.207329	20.717787	11.419222	10.124361	20.677217	7.541152
ENSG00000205089	12.554826	0.82777333	0.0	2.4459794	5.535723	10.953945	1.8462923	7.048873	15.994457	8.304243
ENSG00000205090	0.9594383	2.0465407	2.857852	0.0	0.95735055	2.8528328	0.9970731	0.0	1.0478412	1.9839171
ENSG00000205097	0.9972137	0.0	0.0	0.0	0.0	0.0	0.0	1.1149126	0.0	0.0
ENSG00000205106	0.0	0.0	0.99137276	0.0	0.0	0.0	1.0237504	0.0	0.0	0.0
ENSG00000205108	0.0	0.0	0.985141	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000205111	0.0	1.2135383	0.0	0.0	1.1694269	2.4048944	0.0	0.0	1.2171649	0.0
ENSG00000205116	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000205126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000205129	1.2653497	1.1015447	0.0	0.0	2.0424151	3.16418	2.2715454	2.1697135	0.9802537	1.0922178
ENSG00000205133	66.767746	134.19931	353.40372	322.4357	107.695656	81.66367	297.8469	294.51303	102.13049	389.5557
ENSG00000205138	50.525677	95.35167	233.013	79.94376	48.705257	100.31819	214.24687	97.80188	100.67036	147.83485
ENSG00000205143	1.9447268	0.0	0.0	0.0	0.98053753	0.0	0.0	0.9908417	0.0	0.97657806
ENSG00000205155	235.26112	267.96835	226.7993	307.8688	259.723	198.02318	205.92136	304.9574	271.60117	225.50415
ENSG00000205174	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000205177	0.0	0.9939798	0.0	0.0	0.9849159	0.0	0.0	0.0	0.0	0.0
ENSG00000205181	29.65201	5.854794	16.58749	7.4344764	38.517696	13.271427	26.108562	14.571628	15.331267	6.9339147
ENSG00000205186	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000205189	761.40967	1228.6552	470.1347	384.93384	1039.9924	1156.6227	467.51187	418.87344	1091.7603	359.9102
ENSG00000205208	128.85234	126.67187	87.28947	126.861595	175.45296	83.02801	132.06584	158.0772	101.53985	124.89951
ENSG00000205209	12.790669	9.851628	3.1196465	3.9132845	2.322266	9.890162	14.155626	2.3447435	3.928418	1.5642533
ENSG00000205212	2.8139844	0.9987891	1.9921225	0.97319543	0.0	1.9765409	1.9790026	0.0	4.0076213	8.907855
ENSG00000205213	21.264719	47.397232	14.222479	36.229156	2.0944216	27.697874	22.808615	48.573544	29.35848	36.642647
ENSG00000205220	867.5502	1126.1195	1734.3296	1434.0657	830.27795	816.3869	1443.6555	1191.4485	1352.8383	1975.3202
ENSG00000205221	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000205231	1.630999	0.8145919	12.554744	0.81934637	2.592942	4.5104785	0.0	0.0	0.9024105	0.0
ENSG00000205236	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000205238	82.15966	31.35452	13.960271	8.44131	50.12667	33.352676	31.02865	25.809267	25.55147	27.65266
ENSG00000205250	783.84216	1457.7778	1338.8489	1422.5593	849.10425	1322.0383	1040.2477	1178.5012	1311.4163	1081.069
ENSG00000205268	394.8663	1039.2767	109.5602	222.27098	653.8675	1199.5746	218.2699	316.6701	1363.0142	205.57738
ENSG00000205269	2055.2424	1934.7994	2210.1965	6698.908	3395.3916	2129.5989	2373.559	8019.321	2200.3513	2195.4636
ENSG00000205274	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000205277	0.0	12.91297	0.109536566	8.321315	0.0	4.2832193	15.364669	4.152793	0.0	0.0
ENSG00000205279	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000205293	13.6675005	2.253095	3.978319	2.2452545	8.411525	1.0561302	5.101762	1.0676825	3.6768687	1.6634238
ENSG00000205300	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.963254	0.0	0.0
ENSG00000205301	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000205302	959.0932	1886.7483	3231.9497	2165.527	853.9249	2177.4937	2652.6685	2359.4307	2769.0188	2420.7622
ENSG00000205307	235.93974	259.5956	133.21803	288.1254	401.76828	242.14354	181.89822	342.8242	303.86536	310.05655
ENSG00000205309	7.4033923	22.808714	8.316965	7.981455	8.21407	4.7307286	11.18277	5.0914645	12.198068	6.946653
ENSG00000205323	332.68637	391.93542	534.2334	330.1321	270.64334	340.72165	591.54236	358.89505	305.58517	442.8195
ENSG00000205325	4.7231917	1.0124359	3.00219	1.9566679	3.047237	1.0504202	2.070389	4.924474	3.3909175	3.011924
ENSG00000205327	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000205328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000205329	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000205330	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000205334	6.735109	4.003195	4.074349	5.9084496	8.384942	6.4220247	9.109001	3.9536443	3.1665046	8.12274
ENSG00000205336	12.379848	11.398858	10.090268	11.490318	8.651369	36.935623	17.603409	10.698771	44.936672	1.675919
ENSG00000205339	683.52954	831.96606	1277.4829	804.845	253.68988	1760.0864	977.3598	737.4273	976.6478	879.7828
